"","left_first_type","right_first_type","left_second_type","right_second_type","left_side_won","hp_diff","attack_diff","defense_diff","spatk_diff","spdef_diff","speed_diff"
"34622",1,7,4,1,1,35,65,43,-10,63,9
"34623",10,1,6,16,0,-4,1,-10,-12,-30,-42
"34624",13,1,9,9,0,-65,0,46,15,41,-20
"34625",13,1,13,1,1,15,40,6,0,6,55
"34626",18,1,16,13,0,-58,-32,-17,-54,-22,-13
"34627",7,9,9,1,1,18,-2,20,-7,19,39
"34628",18,1,4,18,1,75,40,45,-5,60,40
"34629",4,1,16,12,1,35,30,-80,105,35,65
"34630",11,9,6,1,1,25,-25,72,10,-35,8
"34631",5,9,7,1,0,10,-35,48,10,50,-43
"34632",10,13,10,1,0,15,43,20,77,40,-6
"34633",18,1,17,16,1,110,15,-55,35,-35,10
"34634",17,10,13,1,0,-40,145,45,135,-15,30
"34635",15,6,15,6,0,-30,-30,-30,-60,-60,-30
"34636",13,1,7,1,1,215,-30,-30,5,95,35
"34637",16,11,7,9,0,-12,-63,-1,-98,-28,-77
"34638",7,9,18,1,1,12,20,7,3,4,20
"34639",11,1,18,12,1,45,105,95,75,65,75
"34640",10,6,13,9,1,20,12,55,47,45,31
"34641",1,15,15,9,0,-41,0,-90,-45,-74,-35
"34642",4,9,13,1,1,60,34,50,100,55,28
"34643",7,1,16,19,1,20,-27,-42,-2,3,9
"34644",6,1,11,16,1,10,65,24,-5,40,21
"34645",15,1,2,7,0,-5,-65,-80,25,-35,2
"34646",13,9,18,1,0,17,0,-25,-4,-9,-47
"34647",10,9,9,4,1,-50,-17,-25,0,-25,37
"34648",13,9,4,19,0,-5,-25,-47,-65,-32,-36
"34649",18,16,11,1,0,35,-10,70,70,35,-38
"34650",12,9,15,8,0,-10,-15,0,-5,25,-15
"34651",18,1,9,8,1,120,60,-10,25,-10,40
"34652",1,1,18,3,0,-18,-98,-25,-63,-25,-26
"34653",16,19,5,1,1,28,67,76,-7,7,26
"34654",16,4,10,3,0,-12,-26,17,-70,-15,-7
"34655",14,1,14,7,1,52,12,43,12,43,5
"34656",4,1,15,7,0,-8,-75,5,15,-35,60
"34657",4,1,2,16,1,-16,-17,-28,37,-15,32
"34658",7,1,3,12,1,20,14,33,69,40,58
"34659",16,1,11,1,0,-5,-5,-25,-25,-55,-30
"34660",10,7,1,9,0,27,17,77,24,25,-96
"34661",4,14,1,1,1,-6,-2,-52,21,-22,45
"34662",16,1,2,1,0,2,100,-50,5,-80,-7
"34663",18,5,18,3,1,12,-82,-47,-34,1,12
"34664",7,9,13,1,0,-42,-16,-42,39,-5,-20
"34665",3,13,11,3,1,65,38,45,125,55,21
"34666",15,1,12,1,1,44,-5,15,25,50,36
"34667",13,1,3,9,0,-32,-65,-40,-120,-40,-25
"34668",7,1,7,7,1,-5,-15,-15,-15,-10,5
"34669",18,1,3,1,0,-12,-81,-22,21,6,-47
"34670",18,1,3,9,0,35,-65,-45,-40,-45,-40
"34671",1,15,18,7,0,-45,-70,-45,-45,-65,-35
"34672",16,12,10,7,0,-10,-66,-30,-15,-10,-29
"34673",7,18,13,9,1,-9,40,56,54,10,7
"34674",18,17,14,12,0,-16,16,46,8,-20,-44
"34675",2,7,18,3,1,2,-30,30,-45,60,3
"34676",13,9,10,1,1,7,16,-10,9,-3,15
"34677",15,1,13,1,1,61,90,25,169,75,85
"34678",18,9,18,13,1,-55,2,-17,2,-32,38
"34679",15,6,14,3,0,-35,-28,-2,54,54,-4
"34680",12,1,16,18,1,10,-5,-115,20,-15,65
"34681",16,1,15,1,0,-45,-30,5,-30,-40,-65
"34682",18,13,13,7,0,-15,-41,86,31,-51,-65
"34683",1,15,3,1,1,20,15,-20,5,50,25
"34684",7,1,10,1,1,30,49,-2,49,-2,56
"34685",16,1,13,9,1,5,40,35,-30,-30,-40
"34686",18,1,1,1,1,-15,-5,35,50,-5,40
"34687",18,1,1,9,1,10,30,10,10,-40,9
"34688",13,9,3,12,1,15,-10,10,20,15,19
"34689",14,7,13,1,0,-7,-20,-20,11,-30,-47
"34690",9,11,17,12,1,-16,-19,-130,-11,-10,11
"34691",18,1,17,4,1,-46,-57,-68,-67,-44,7
"34692",7,1,18,12,0,-36,-13,-12,-5,-5,-4
"34693",18,6,1,15,0,10,-35,0,-20,-5,-5
"34694",7,1,18,12,1,-25,-15,-23,40,5,23
"34695",15,9,1,19,1,15,15,11,5,-9,7
"34696",10,13,10,1,1,16,-8,3,2,13,14
"34697",2,8,16,18,1,15,38,-78,93,-48,85
"34698",7,7,4,1,0,50,33,10,10,-15,-45
"34699",10,15,17,6,0,12,-25,-46,-25,-32,-60
"34700",13,1,10,15,1,15,36,20,-5,4,32
"34701",18,3,6,1,1,-3,-30,-8,73,-4,37
"34702",18,1,11,18,1,-56,-72,-8,33,-9,9
"34703",1,9,9,11,1,10,70,-2,7,15,6
"34704",13,1,18,1,0,-30,-55,-15,-45,-10,-40
"34705",18,12,6,1,1,25,30,35,60,55,25
"34706",7,7,11,9,0,45,48,-40,65,0,-20
"34707",8,4,10,7,0,-20,-100,-45,-15,-20,-15
"34708",2,8,17,12,1,-30,-25,-170,25,-15,35
"34709",6,1,11,1,1,0,45,0,-5,60,35
"34710",1,15,12,1,1,-30,33,-144,-29,34,117
"34711",13,1,13,9,1,205,-45,-40,39,105,12
"34712",14,1,5,1,1,-10,40,67,15,-10,20
"34713",11,4,6,1,1,30,-5,1,45,-30,24
"34714",9,9,1,15,1,30,-5,-16,20,-11,25
"34715",17,10,1,1,0,7,45,60,8,12,-7
"34716",18,1,9,1,0,-30,-15,-5,-15,-30,0
"34717",16,1,18,1,0,15,21,0,-64,-35,-32
"34718",7,1,9,1,0,1,-102,-30,-48,-38,-30
"34719",4,1,4,11,0,-5,0,-73,-65,-73,-41
"34720",2,9,4,11,1,76,66,-12,26,-9,13
"34721",2,1,14,1,1,-9,0,-25,10,-25,1
"34722",5,1,10,1,1,22,8,16,29,27,19
"34723",15,1,15,6,0,5,-15,-15,-45,-55,-45
"34724",18,1,15,1,1,35,75,50,38,-10,10
"34725",13,9,15,1,0,-25,-5,-30,-60,-45,-9
"34726",11,10,13,1,0,-1,14,-10,0,15,5
"34727",1,15,6,3,0,-55,-89,-48,-49,-51,-8
"34728",1,15,18,11,1,25,60,10,5,30,45
"34729",12,1,6,16,1,41,55,30,70,40,19
"34730",13,9,14,12,1,-30,-62,-57,-39,-29,-26
"34731",1,1,16,16,1,-5,70,35,-40,-15,15
"34732",13,9,16,4,0,-19,-61,-64,-19,-9,0
"34733",9,8,15,1,0,20,20,60,25,20,-25
"34734",16,2,9,8,1,-5,65,-5,-25,-5,55
"34735",10,1,18,1,1,0,-10,35,18,20,12
"34736",10,13,7,1,0,-5,-68,-10,-33,-50,-25
"34737",18,17,16,3,0,0,-74,-20,-50,-55,-16
"34738",15,6,1,15,1,28,50,35,145,115,50
"34739",7,12,2,8,0,-5,10,20,-5,-5,-55
"34740",6,16,6,1,1,-7,-22,13,14,27,37
"34741",16,12,13,9,0,-5,-11,0,5,10,-39
"34742",7,14,15,1,1,-54,-5,-27,-34,-41,43
"34743",2,4,4,1,0,-8,20,-20,0,-40,-57
"34744",18,1,3,9,0,-40,-51,25,4,-5,-48
"34745",11,10,2,4,0,7,9,0,-10,0,-3
"34746",10,9,10,15,1,-10,-45,0,-40,20,25
"34747",14,1,12,1,0,-30,-30,-18,-40,-18,-15
"34748",16,18,13,1,0,-50,-108,58,-33,28,-70
"34749",18,1,5,1,1,-25,-1,-7,-2,-9,17
"34750",7,1,15,1,1,25,55,90,20,20,-25
"34751",1,9,4,11,0,-20,-35,-65,-75,-65,-16
"34752",4,1,16,1,1,-40,-70,-96,-20,-46,20
"34753",1,17,13,1,0,-51,-72,166,-54,171,-107
"34754",4,1,7,18,1,-56,-35,-66,-80,-56,13
"34755",13,9,13,1,0,-33,-30,-1,-10,14,-50
"34756",13,9,1,17,1,-25,-45,-82,-25,-37,17
"34757",13,9,15,1,0,-66,-55,-60,-124,-60,-70
"34758",13,1,3,1,0,-16,-72,-25,-5,-15,-17
"34759",18,16,5,1,1,-18,23,25,37,20,92
"34760",18,3,18,10,1,40,115,59,5,45,41
"34761",18,15,12,1,0,-31,-55,-50,-60,5,-9
"34762",18,3,18,1,1,30,75,29,11,67,23
"34763",4,1,18,1,0,40,22,37,62,42,-9
"34764",1,15,6,1,1,-15,50,-30,-35,20,100
"34765",9,1,15,1,0,-1,45,-15,8,-32,0
"34766",2,1,16,1,1,-27,-60,0,50,10,7
"34767",10,1,1,18,0,-25,-25,-95,25,5,55
"34768",15,9,6,1,1,15,-25,3,20,3,12
"34769",12,1,11,9,0,-38,-60,-25,-35,-5,-42
"34770",11,1,17,6,0,3,5,-51,-50,-42,-7
"34771",5,1,2,18,0,-3,-77,-34,-1,-13,-21
"34772",5,1,13,1,0,26,-28,6,39,23,-86
"34773",3,5,18,4,1,25,55,25,25,5,5
"34774",9,1,14,9,1,20,15,25,75,65,50
"34775",6,1,13,1,0,20,30,15,-15,-5,-40
"34776",18,1,15,3,1,-11,-91,16,-101,-44,11
"34777",1,9,16,18,1,1,38,-123,3,-88,130
"34778",11,3,9,8,1,-10,32,-25,-60,-25,10
"34779",7,1,16,7,0,-26,-34,-33,28,-5,-15
"34780",3,1,1,17,0,-5,-15,-50,20,40,-15
"34781",6,1,15,1,0,0,32,15,-33,-65,-27
"34782",15,9,10,3,1,2,-12,40,43,40,37
"34783",18,5,14,7,1,27,-23,-2,-5,16,17
"34784",17,16,13,9,0,-40,-48,25,-2,5,-30
"34785",16,1,18,1,0,6,32,30,-40,-19,-33
"34786",17,17,4,1,0,5,10,68,-10,8,-46
"34787",18,4,14,1,1,20,58,33,95,65,44
"34788",14,1,18,1,1,15,37,58,27,7,16
"34789",15,1,4,1,0,-25,-45,-10,-50,5,-60
"34790",3,13,8,1,0,46,5,20,45,20,-16
"34791",4,6,14,1,1,-3,-4,-10,26,12,45
"34792",15,1,13,9,0,-40,-2,-5,-33,-6,-28
"34793",4,1,17,16,1,-7,-4,-67,-19,-67,27
"34794",10,18,9,11,0,15,28,61,10,61,-21
"34795",18,9,15,1,0,-10,-5,5,-10,-40,0
"34796",10,1,3,12,0,-8,-28,15,13,25,-22
"34797",10,15,15,1,1,10,35,-5,0,-10,25
"34798",18,1,18,1,0,10,34,44,66,29,-13
"34799",13,6,9,11,0,66,-21,-50,1,-30,-31
"34800",5,1,13,1,0,-5,4,-34,-14,-56,-75
"34801",3,12,2,9,0,48,15,79,-4,53,4
"34802",18,12,3,13,0,-70,-85,-45,-105,-65,-80
"34803",18,1,18,1,0,6,2,-20,-56,-32,0
"34804",2,1,17,10,0,-24,-55,-115,-15,-19,0
"34805",2,9,3,1,1,33,-55,15,-5,5,32
"34806",10,1,4,1,0,-9,3,15,-79,-22,-78
"34807",4,1,9,4,1,-90,-60,-70,-25,-35,5
"34808",15,9,1,18,1,36,-40,30,35,74,45
"34809",17,17,1,15,0,5,20,140,15,-20,-25
"34810",13,1,18,1,0,-14,-18,-17,-43,-16,-7
"34811",17,16,7,1,0,-25,-5,75,65,35,-25
"34812",3,1,18,7,0,-45,-20,-35,-30,-60,-20
"34813",6,1,15,1,0,35,80,35,-70,-10,-65
"34814",15,7,13,9,1,61,140,57,114,62,68
"34815",6,1,14,1,0,50,38,18,-25,30,-11
"34816",9,4,1,9,1,70,68,50,30,50,1
"34817",10,15,15,1,0,69,55,20,30,15,-15
"34818",15,1,17,16,0,9,-64,-71,-12,-61,-9
"34819",13,1,2,4,0,3,5,5,-85,5,-43
"34820",6,1,4,4,0,-20,-15,-55,-130,-75,-10
"34821",5,1,1,1,1,38,36,23,83,109,39
"34822",11,8,18,17,1,45,125,75,85,5,55
"34823",13,1,3,9,0,-15,-95,-15,-90,-15,-65
"34824",16,19,6,1,1,-10,-40,55,65,10,10
"34825",15,1,13,9,1,10,-10,10,90,55,30
"34826",15,1,7,1,0,10,-37,-10,-22,25,-48
"34827",13,6,9,9,0,-47,-20,82,-10,72,-30
"34828",16,13,10,13,1,17,-3,0,5,3,6
"34829",18,1,12,1,0,-30,-10,-30,-30,-30,-40
"34830",4,1,6,1,1,-5,-25,5,15,5,20
"34831",13,1,13,1,1,-65,-30,40,-25,-40,70
"34832",18,1,2,1,1,8,-25,20,10,35,62
"34833",4,1,13,1,1,10,40,4,25,14,10
"34834",3,1,10,15,1,32,71,41,-5,25,3
"34835",1,1,7,17,1,27,35,-69,-25,-29,35
"34836",18,1,13,1,1,15,20,20,15,15,40
"34837",10,9,11,18,1,-10,-32,15,70,10,39
"34838",4,18,13,9,0,-51,-30,25,3,13,-46
"34839",7,1,14,1,1,-26,-38,-77,-25,-20,5
"34840",18,1,4,1,0,-10,-5,30,5,-15,-5
"34841",1,11,14,12,0,-36,-49,-7,-45,-15,-43
"34842",2,1,10,15,1,15,56,11,55,-5,60
"34843",13,1,11,1,1,-78,-56,-83,-43,-37,25
"34844",1,5,14,1,0,-10,-38,-19,-8,-29,-15
"34845",3,9,11,9,1,40,75,-15,115,25,10
"34846",1,10,10,15,0,-59,28,-18,-50,-50,-20
"34847",14,1,18,1,0,9,-6,22,-22,18,-6
"34848",1,1,16,4,0,-37,-99,-59,-42,-29,-42
"34849",3,1,14,12,1,-14,55,3,-15,-15,21
"34850",9,1,13,1,0,-36,95,5,28,18,30
"34851",15,1,10,1,1,-6,-28,-50,79,37,63
"34852",18,3,13,1,1,17,14,7,53,1,25
"34853",10,1,13,1,1,37,45,14,75,44,-30
"34854",10,1,18,12,1,-20,-32,-22,-7,-22,14
"34855",15,1,15,7,1,-18,55,-45,115,-95,70
"34856",13,9,8,4,0,5,10,25,-5,35,-5
"34857",6,1,7,1,1,7,61,2,15,-5,25
"34858",13,9,13,9,1,-17,-43,5,78,5,41
"34859",10,1,16,12,1,10,-15,-55,55,35,75
"34860",10,1,10,15,1,5,40,65,-65,-40,5
"34861",18,17,18,16,1,-21,33,-47,-47,-15,2
"34862",6,1,1,9,0,-25,15,-10,-40,0,-25
"34863",6,9,18,1,1,-52,22,40,4,28,58
"34864",13,9,5,1,1,22,71,15,-6,10,57
"34865",15,9,1,1,1,15,0,25,55,25,35
"34866",17,1,7,7,0,-40,-65,0,-65,-10,-50
"34867",1,9,13,1,1,5,-10,0,45,15,15
"34868",10,1,10,1,1,5,30,-50,5,45,60
"34869",10,18,15,1,0,-6,-45,1,-71,-4,-170
"34870",2,16,12,1,1,35,27,23,-12,0,14
"34871",15,1,13,9,0,130,-52,-2,-17,8,-92
"34872",13,9,2,7,0,-5,-60,-85,-9,-59,-8
"34873",18,3,18,3,1,9,-25,-18,13,16,67
"34874",4,1,7,1,0,-30,-55,-90,-30,-15,80
"34875",11,1,14,3,1,-25,10,-65,-15,-30,-85
"34876",9,11,7,1,0,-29,-18,-8,-65,-30,-49
"34877",13,1,13,1,0,-4,-21,7,-26,-8,-23
"34878",3,8,18,1,1,5,60,21,50,-5,9
"34879",13,1,14,1,1,15,33,11,2,2,50
"34880",13,1,6,1,1,-10,-75,-18,5,-70,3
"34881",13,1,13,1,1,-30,35,-24,25,-21,35
"34882",14,1,18,1,0,50,40,-20,-30,55,-35
"34883",18,15,5,1,1,-50,-80,-40,-10,40,25
"34884",14,7,4,13,0,33,41,-42,-19,-42,-1
"34885",16,19,10,1,1,10,30,65,-20,30,45
"34886",15,8,10,1,1,30,40,30,13,22,15
"34887",15,9,9,15,0,12,-7,20,-27,5,-13
"34888",11,1,13,11,0,28,12,48,8,2,-48
"34889",15,6,6,1,1,0,-25,25,65,80,30
"34890",9,15,18,1,1,10,12,18,112,32,86
"34891",13,9,13,1,0,-40,-40,-10,-95,0,-40
"34892",15,1,17,4,1,-25,-45,10,-75,30,5
"34893",18,1,13,1,0,65,-10,-30,35,-30,0
"34894",18,1,2,9,0,-55,19,0,59,-20,-28
"34895",15,6,6,1,0,-2,-35,-5,30,15,-10
"34896",3,5,9,9,1,-50,70,76,30,46,10
"34897",18,1,16,1,1,33,-25,60,70,70,42
"34898",6,1,11,10,0,-19,-4,-10,0,-10,25
"34899",11,1,4,1,0,35,67,83,5,5,-15
"34900",5,1,16,1,1,-26,-55,-153,25,-2,2
"34901",13,7,6,1,1,55,43,40,22,27,63
"34902",3,12,17,6,0,8,-35,-80,-15,-50,-8
"34903",10,1,18,1,1,13,-19,0,-2,10,3
"34904",18,1,10,1,1,15,90,65,20,20,45
"34905",17,1,9,11,1,-15,5,-7,12,10,21
"34906",13,1,10,9,0,-25,-8,-15,-55,-15,-12
"34907",5,1,10,1,0,25,-15,8,-10,5,-60
"34908",15,1,6,3,0,-30,-84,-28,56,-11,-28
"34909",11,1,5,1,1,5,85,75,-10,-40,30
"34910",15,9,16,6,1,56,40,-20,40,4,60
"34911",6,1,16,1,1,0,-30,-45,-20,-30,15
"34912",10,15,12,9,0,69,30,25,20,35,-45
"34913",11,1,14,12,1,-45,8,-42,-30,-40,-66
"34914",16,13,12,1,1,28,-33,-8,29,12,8
"34915",10,18,14,9,0,34,49,96,24,76,-35
"34916",18,1,2,1,0,0,-85,5,-65,-10,-25
"34917",13,9,16,6,1,33,30,-70,85,-70,71
"34918",2,8,13,9,1,15,-20,20,80,30,15
"34919",18,1,13,1,0,-82,-34,13,21,-29,35
"34920",4,1,14,1,1,4,11,0,40,30,40
"34921",14,7,15,1,1,21,58,11,23,5,17
"34922",18,1,13,1,1,15,35,30,9,13,8
"34923",3,1,12,19,1,-14,87,20,-15,0,52
"34924",12,1,13,9,0,-50,-73,-25,-7,-25,-30
"34925",13,1,3,9,0,28,-10,-4,-10,-19,-30
"34926",18,12,1,1,0,-27,-37,-8,-9,-10,-5
"34927",18,16,4,18,0,25,5,-5,-30,-10,-30
"34928",18,1,18,1,0,14,28,65,52,31,-19
"34929",5,1,18,12,0,-25,-40,-37,-5,0,0
"34930",10,18,2,4,0,-18,-11,41,-71,26,-78
"34931",4,1,5,1,0,-35,15,-24,-35,-41,0
"34932",2,7,15,1,1,-5,25,25,-100,-25,-72
"34933",1,1,13,1,0,-26,-60,-4,-37,-29,-83
"34934",10,16,14,1,1,40,48,33,85,25,14
"34935",3,1,14,1,1,44,43,30,70,110,30
"34936",15,9,10,1,1,-13,-25,-45,-6,-45,34
"34937",15,9,17,16,0,-45,-55,-57,-45,-57,-28
"34938",11,8,9,11,1,15,70,84,85,8,34
"34939",18,12,13,9,0,37,50,35,35,40,-11
"34940",12,10,15,1,0,20,-100,50,-100,50,-40
"34941",18,17,17,10,0,15,-2,-17,38,16,-3
"34942",1,15,15,6,0,17,0,25,-20,-10,-5
"34943",3,1,12,1,0,-29,14,15,-45,-85,-55
"34944",15,6,18,11,0,-60,-45,-25,-20,-10,-10
"34945",17,16,1,11,1,25,72,40,45,10,28
"34946",1,9,13,1,0,-100,-65,-15,25,-30,40
"34947",10,3,16,16,1,20,5,-25,35,-5,10
"34948",17,12,5,1,1,13,77,164,-4,38,-19
"34949",7,1,2,1,0,4,10,3,20,13,-21
"34950",13,1,18,9,1,0,30,-10,-15,-75,45
"34951",2,16,5,1,1,-15,20,16,-31,-14,44
"34952",11,1,4,1,1,-10,-15,30,-60,-25,15
"34953",7,1,4,13,1,0,20,-52,-40,-42,4
"34954",6,1,18,12,0,-33,-35,-45,-65,-45,-49
"34955",3,5,16,6,1,50,100,-30,70,-50,40
"34956",9,15,17,10,1,15,-15,-40,95,38,82
"34957",13,9,13,1,0,-35,-42,-50,-23,-50,-40
"34958",10,1,1,11,0,-25,-33,-60,-20,-50,-12
"34959",4,1,10,1,0,-10,-15,-75,-35,5,-25
"34960",10,1,5,1,1,-22,-3,-31,6,-2,21
"34961",15,11,11,1,1,10,-20,-20,40,40,50
"34962",13,1,13,9,1,2,10,5,15,15,44
"34963",18,1,1,1,1,30,83,15,78,45,16
"34964",4,1,13,9,1,15,93,37,59,29,45
"34965",16,9,1,9,0,14,50,20,62,15,-50
"34966",7,1,15,9,0,0,-12,-25,-50,-25,-50
"34967",10,9,3,1,1,9,-62,0,15,45,43
"34968",10,3,7,7,0,-10,-5,-10,5,-10,-25
"34969",12,1,9,3,1,5,-22,-68,-32,-68,5
"34970",1,17,9,11,0,-5,-20,-37,-23,-40,-44
"34971",12,16,16,1,0,-5,-50,-80,85,30,65
"34972",7,1,1,18,1,-37,-49,-100,-10,5,25
"34973",7,9,7,1,1,13,21,33,64,40,55
"34974",11,18,18,1,1,65,68,0,15,15,25
"34975",10,1,18,16,0,10,-15,-15,-13,-7,-30
"34976",1,10,18,12,0,-104,-5,-30,-55,-45,-34
"34977",3,1,7,7,0,-12,-45,-17,-27,43,-20
"34978",11,10,6,1,0,-1,-6,0,-10,-5,0
"34979",16,9,18,15,0,-10,17,-30,19,-10,-15
"34980",4,1,15,9,0,35,30,42,60,47,-17
"34981",7,1,7,16,1,-35,55,35,-55,-35,-35
"34982",9,1,18,15,1,-5,-35,-15,50,50,20
"34983",10,13,11,9,0,1,-53,-15,-13,5,-31
"34984",12,1,7,9,0,3,-13,55,74,43,-19
"34985",1,18,11,5,1,-49,3,11,-12,-4,4
"34986",14,1,3,1,0,-16,-62,-21,5,9,-17
"34987",18,16,16,1,0,23,-60,25,10,10,-43
"34988",9,8,18,1,1,10,5,50,95,50,16
"34989",13,1,8,4,1,20,55,34,15,29,22
"34990",16,19,11,1,0,-40,-60,-10,45,0,-30
"34991",16,7,11,1,1,46,29,45,27,45,98
"34992",15,1,12,12,1,25,25,90,45,100,45
"34993",15,9,14,19,1,15,15,10,35,10,65
"34994",7,1,13,9,0,-16,-23,-7,20,10,-15
"34995",10,1,1,1,1,30,67,25,28,35,7
"34996",1,10,10,15,0,-59,28,-18,-50,-50,-20
"34997",18,1,14,7,0,-28,-22,40,28,10,-33
"34998",14,12,16,2,1,15,-33,-13,5,5,31
"34999",3,9,18,1,1,50,115,5,85,55,30
"35000",15,1,13,9,0,10,-25,20,55,40,-15
"35001",13,1,7,1,0,-41,-89,-32,21,-32,-67
"35002",15,1,18,7,0,-30,-50,-25,5,-5,-15
"35003",13,1,7,9,0,26,7,-15,-18,-12,-32
"35004",15,1,2,16,0,-28,-34,-38,68,9,45
"35005",4,8,13,1,0,10,20,72,65,67,-4
"35006",13,9,1,15,1,-20,0,-20,-10,-25,15
"35007",12,1,18,1,0,-21,21,37,-25,-27,-6
"35008",11,1,1,15,1,5,35,-9,20,31,63
"35009",6,1,18,1,1,-5,15,0,5,0,25
"35010",10,1,9,11,0,20,-10,-67,47,10,-69
"35011",3,1,14,1,1,-59,-18,-15,-35,-60,7
"35012",17,6,13,1,1,-10,5,35,5,5,10
"35013",4,1,15,1,1,10,65,-16,0,-31,5
"35014",1,15,18,1,1,0,105,-15,-30,10,100
"35015",18,6,18,1,0,50,-3,32,7,32,-14
"35016",11,1,15,1,1,-45,35,-15,-40,-40,40
"35017",18,12,11,10,1,11,11,20,25,20,15
"35018",16,19,2,1,0,-5,-35,45,-50,10,-35
"35019",1,12,10,13,0,-30,-13,30,-33,0,-24
"35020",4,1,1,9,0,10,15,-2,35,-2,-5
"35021",3,9,18,1,1,0,85,51,20,-35,39
"35022",10,1,2,16,0,-23,-24,-23,-7,-16,-15
"35023",18,6,7,1,0,45,-20,35,-10,30,-10
"35024",3,13,15,1,0,75,75,10,25,0,-85
"35025",13,1,18,1,0,-21,-28,-13,-37,-17,41
"35026",18,15,1,1,1,-37,-45,-16,-5,49,5
"35027",10,1,11,4,0,-5,-20,15,10,20,-50
"35028",15,1,1,17,1,50,45,-135,85,-120,60
"35029",1,9,15,8,0,-40,-55,-50,-10,-20,-30
"35030",11,16,1,18,1,-20,-29,-40,-29,-25,19
"35031",7,9,7,1,0,-43,-67,0,26,-3,-11
"35032",15,10,8,4,1,40,80,25,105,90,15
"35033",18,16,11,1,1,50,-25,35,55,65,20
"35034",10,7,3,9,1,-4,-45,-8,-20,49,8
"35035",4,1,10,1,1,40,80,35,43,27,15
"35036",14,1,13,1,0,15,2,17,0,0,-49
"35037",6,1,11,10,0,1,6,0,10,5,0
"35038",12,12,13,1,0,-35,-30,-30,-105,-45,-40
"35039",7,1,12,1,1,15,45,7,50,35,43
"35040",13,9,13,9,1,60,-5,20,46,66,10
"35041",7,1,10,1,1,35,100,30,65,80,35
"35042",7,1,13,1,0,-27,-16,-12,-55,-10,-10
"35043",16,9,7,1,1,30,80,25,42,15,65
"35044",9,8,16,1,0,-10,-50,-15,95,50,60
"35045",10,1,15,1,0,-9,7,39,17,-41,-44
"35046",8,1,13,1,1,34,45,41,75,51,79
"35047",1,9,10,1,1,-14,15,-10,-55,-35,130
"35048",1,1,2,8,0,-10,-43,5,-37,-5,-10
"35049",6,1,11,1,1,15,80,35,15,25,5
"35050",16,7,13,1,1,32,84,50,37,50,77
"35051",15,1,18,13,0,140,-62,-122,-52,13,-37
"35052",16,9,15,9,1,8,77,5,-33,15,53
"35053",7,7,16,1,1,5,-42,-75,10,-25,30
"35054",18,12,13,1,0,-45,40,40,10,-40,-15
"35055",6,1,7,1,0,15,5,13,-50,-25,-48
"35056",15,1,7,1,0,-10,8,-10,-8,-17,-32
"35057",18,1,15,1,1,-16,-12,5,-60,-15,18
"35058",1,18,14,1,0,-35,30,30,-5,5,-30
"35059",13,9,2,1,1,-12,15,-30,75,-50,56
"35060",13,11,7,7,1,0,-25,-10,-45,-10,20
"35061",17,4,16,19,1,28,15,5,96,14,22
"35062",18,1,2,10,0,19,-16,-49,-16,-29,71
"35063",1,1,12,1,1,-6,-22,-30,-63,-20,6
"35064",16,19,12,1,1,-25,11,5,23,10,27
"35065",18,1,15,1,0,11,-17,-12,-73,-33,-76
"35066",18,3,17,9,1,5,60,-70,70,-5,35
"35067",2,16,13,1,0,11,-8,22,8,9,-42
"35068",9,4,14,1,1,50,27,37,27,37,35
"35069",4,1,17,1,1,-30,-95,-190,5,-40,15
"35070",17,16,4,13,0,7,-41,-21,-81,-21,-63
"35071",7,1,7,9,0,-23,-34,-33,-89,-65,-40
"35072",7,1,10,6,0,-20,-22,-45,-15,-15,-56
"35073",6,9,15,9,1,38,42,30,4,18,48
"35074",4,14,15,6,1,24,13,-12,-9,-47,10
"35075",14,3,3,12,1,35,3,2,21,6,2
"35076",11,1,16,16,0,-20,-45,10,-15,-15,-35
"35077",15,1,9,11,1,15,-18,6,39,26,63
"35078",11,1,16,16,0,5,5,25,-10,-10,-5
"35079",11,1,18,4,0,-25,-45,0,-55,-45,-50
"35080",18,1,13,1,0,-24,-66,-4,-11,1,-24
"35081",10,1,1,9,0,-25,-25,-17,-18,-29,-25
"35082",15,6,18,15,0,3,-30,-10,70,60,-5
"35083",7,1,13,9,0,-22,-44,-20,0,15,-60
"35084",10,6,18,16,1,-30,2,20,37,35,101
"35085",3,1,15,1,0,-43,50,-30,-15,-40,-37
"35086",15,6,1,18,0,-32,-100,-70,5,-50,30
"35087",4,1,13,1,1,20,103,32,75,40,20
"35088",3,1,7,1,0,15,5,3,-15,55,-3
"35089",10,1,2,16,1,-13,-9,-18,28,9,25
"35090",10,15,11,10,1,-9,-42,3,45,20,25
"35091",15,1,18,1,0,119,-40,-30,-87,-31,-26
"35092",9,9,1,15,0,20,-15,-26,-30,-31,-20
"35093",3,9,7,1,1,47,76,51,42,56,19
"35094",15,1,13,1,0,-45,-25,-25,-5,-10,15
"35095",10,15,2,1,0,79,30,35,55,50,-5
"35096",2,4,13,1,1,27,45,20,40,15,58
"35097",13,1,12,1,0,35,45,50,-55,-55,-15
"35098",9,1,13,1,0,-45,-40,40,15,40,-55
"35099",18,1,11,1,1,-29,-9,2,67,43,31
"35100",9,1,2,16,0,-9,21,-18,26,-13,0
"35101",16,1,11,1,0,-5,75,70,20,40,-15
"35102",7,4,18,12,1,-33,47,43,38,3,61
"35103",3,16,10,9,1,-19,62,17,88,33,59
